"filename", "language", "TypeScript", "JavaScript", "JSON", "XML", "JSON with Comments", "PostCSS", "Ignore", "comment", "blank", "total"
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/nl/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/nl/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/nl/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/nl/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pl/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pl/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pl/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pl/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pl/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pt-BR/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pt-BR/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pt-BR/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pt-BR/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/pt-BR/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ru/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ru/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ru/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ru/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/ru/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/tr/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/tr/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/tr/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/tr/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/tr/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/vi/common.json", "JSON", 0, 0, 274, 0, 0, 0, 0, 0, 1, 275
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/vi/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/vi/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/vi/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/vi/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-CN/common.json", "JSON", 0, 0, 272, 0, 0, 0, 0, 0, 1, 273
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-CN/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-CN/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-CN/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-CN/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-TW/common.json", "JSON", 0, 0, 267, 0, 0, 0, 0, 0, 1, 268
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-TW/embeddings.json", "JSON", 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-TW/marketplace.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 1, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-TW/mcp.json", "JSON with Comments", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/locales/zh-TW/tools.json", "JSON", 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/i18n/setup.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 11, 15, 74
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/claude-code/__tests__/oauth.spec.ts", "TypeScript", 189, 0, 0, 0, 0, 0, 0, 13, 34, 236
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/claude-code/__tests__/streaming-client.spec.ts", "TypeScript", 472, 0, 0, 0, 0, 0, 0, 34, 80, 586
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/claude-code/oauth.ts", "TypeScript", 463, 0, 0, 0, 0, 0, 0, 92, 84, 639
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/claude-code/streaming-client.ts", "TypeScript", 534, 0, 0, 0, 0, 0, 0, 149, 77, 760
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/diagnostics/__tests__/diagnostics.spec.ts", "TypeScript", 435, 0, 0, 0, 0, 0, 0, 92, 90, 617
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/diagnostics/index.ts", "TypeScript", 165, 0, 0, 0, 0, 0, 0, 59, 20, 244
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/editor/DecorationController.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 4, 15, 82
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/editor/DiffViewProvider.ts", "TypeScript", 500, 0, 0, 0, 0, 0, 0, 109, 115, 724
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/editor/EditorUtils.ts", "TypeScript", 126, 0, 0, 0, 0, 0, 0, 65, 20, 211
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/editor/__tests__/DiffViewProvider.spec.ts", "TypeScript", 387, 0, 0, 0, 0, 0, 0, 57, 77, 521
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/editor/__tests__/EditorUtils.spec.ts", "TypeScript", 114, 0, 0, 0, 0, 0, 0, 9, 25, 148
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/extract-text-from-xlsx.test.ts", "TypeScript", 158, 0, 0, 0, 0, 0, 0, 5, 59, 222
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/extract-text-large-files.spec.ts", "TypeScript", 149, 0, 0, 0, 0, 0, 0, 20, 53, 222
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/extract-text.spec.ts", "TypeScript", 494, 0, 0, 0, 0, 0, 0, 106, 112, 712
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/line-counter.spec.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 7, 20, 99
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/open-file.spec.ts", "TypeScript", 183, 0, 0, 0, 0, 0, 0, 15, 41, 239
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/performance/processCarriageReturns.benchmark.ts", "TypeScript", 284, 0, 0, 0, 0, 0, 0, 74, 84, 442
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/read-file-tool.spec.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 23, 27, 148
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/read-file-with-budget.spec.ts", "TypeScript", 240, 0, 0, 0, 0, 0, 0, 16, 66, 322
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/__tests__/read-lines.spec.ts", "TypeScript", 105, 0, 0, 0, 0, 0, 0, 6, 22, 133
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/export-markdown.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 0, 8, 9, 108
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/extract-text-from-xlsx.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 5, 20, 90
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/extract-text.ts", "TypeScript", 281, 0, 0, 0, 0, 0, 0, 158, 63, 502
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/image-handler.ts", "TypeScript", 96, 0, 0, 0, 0, 0, 0, 19, 16, 131
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/line-counter.ts", "TypeScript", 118, 0, 0, 0, 0, 0, 0, 26, 24, 168
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/open-file.ts", "TypeScript", 122, 0, 0, 0, 0, 0, 0, 18, 14, 154
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/process-images.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 6, 46
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/read-file-with-budget.ts", "TypeScript", 136, 0, 0, 0, 0, 0, 0, 25, 22, 183
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/misc/read-lines.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 35, 19, 117
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/openai-codex/__tests__/rate-limits.spec.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 6, 48
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/openai-codex/oauth.ts", "TypeScript", 524, 0, 0, 0, 0, 0, 0, 130, 87, 741
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/openai-codex/rate-limits.ts", "TypeScript", 85, 0, 0, 0, 0, 0, 0, 0, 12, 97
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/BaseTerminal.ts", "TypeScript", 171, 0, 0, 0, 0, 0, 0, 100, 50, 321
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/BaseTerminalProcess.ts", "TypeScript", 138, 0, 0, 0, 0, 0, 0, 38, 28, 204
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/ExecaTerminal.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 3, 8, 39
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/ExecaTerminalProcess.ts", "TypeScript", 193, 0, 0, 0, 0, 0, 0, 16, 47, 256
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/ShellIntegrationManager.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 25, 23, 155
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/Terminal.ts", "TypeScript", 114, 0, 0, 0, 0, 0, 0, 43, 37, 194
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/TerminalProcess.ts", "TypeScript", 267, 0, 0, 0, 0, 0, 0, 109, 84, 460
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/TerminalRegistry.ts", "TypeScript", 202, 0, 0, 0, 0, 0, 0, 68, 59, 329
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/ExecaTerminal.spec.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 2, 8, 34
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/ExecaTerminalProcess.spec.ts", "TypeScript", 137, 0, 0, 0, 0, 0, 0, 6, 24, 167
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalProcess.spec.ts", "TypeScript", 228, 0, 0, 0, 0, 0, 0, 19, 61, 308
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalProcessExec.bash.spec.ts", "TypeScript", 321, 0, 0, 0, 0, 0, 0, 88, 62, 471
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalProcessExec.cmd.spec.ts", "TypeScript", 231, 0, 0, 0, 0, 0, 0, 53, 47, 331
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalProcessExec.common.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 16, 8, 46
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalProcessExec.pwsh.spec.ts", "TypeScript", 248, 0, 0, 0, 0, 0, 0, 57, 51, 356
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalProcessInterpretExitCode.spec.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 20, 20, 149
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/TerminalRegistry.spec.ts", "TypeScript", 105, 0, 0, 0, 0, 0, 0, 3, 15, 123
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/setupTerminalTests.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 17, 8, 54
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/streamUtils/bashStream.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 20, 8, 69
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/streamUtils/cmdStream.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 13, 8, 49
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/streamUtils/index.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 19, 7, 59
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/streamUtils/mockStream.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 46, 15, 105
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/__tests__/streamUtils/pwshStream.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 16, 10, 66
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/mergePromise.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 3, 5, 22
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/terminal/types.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 8, 61
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/dark_modern.json", "JSON", 0, 0, 128, 0, 0, 0, 0, 0, 1, 129
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/dark_plus.json", "JSON", 0, 0, 193, 0, 0, 0, 0, 0, 1, 194
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/dark_vs.json", "JSON", 0, 0, 391, 0, 0, 0, 0, 0, 1, 392
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/hc_black.json", "JSON", 0, 0, 455, 0, 0, 0, 0, 0, 1, 456
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/hc_light.json", "JSON", 0, 0, 563, 0, 0, 0, 0, 0, 1, 564
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/light_modern.json", "JSON", 0, 0, 145, 0, 0, 0, 0, 0, 1, 146
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/light_plus.json", "JSON", 0, 0, 194, 0, 0, 0, 0, 0, 1, 195
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/default-themes/light_vs.json", "JSON", 0, 0, 416, 0, 0, 0, 0, 0, 1, 417
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/theme/getTheme.ts", "TypeScript", 125, 0, 0, 0, 0, 0, 0, 6, 17, 148
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/workspace/WorkspaceTracker.ts", "TypeScript", 147, 0, 0, 0, 0, 0, 0, 8, 21, 176
"/Users/kietle/Desktop/Roo-Code-Fork/src/integrations/workspace/__tests__/WorkspaceTracker.spec.ts", "TypeScript", 221, 0, 0, 0, 0, 0, 0, 58, 72, 351
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.json", "JSON", 0, 0, 586, 0, 0, 0, 0, 0, 1, 587
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.ca.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.de.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.es.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.fr.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.hi.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.id.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.it.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.ja.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.ko.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.nl.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.pl.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.pt-BR.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.ru.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.tr.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.vi.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.zh-CN.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/package.nls.zh-TW.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/browser/BrowserSession.ts", "TypeScript", 625, 0, 0, 0, 0, 0, 0, 164, 125, 914
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/browser/UrlContentFetcher.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 19, 16, 144
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/browser/__tests__/BrowserSession.spec.ts", "TypeScript", 474, 0, 0, 0, 0, 0, 0, 53, 102, 629
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/browser/__tests__/UrlContentFetcher.spec.ts", "TypeScript", 284, 0, 0, 0, 0, 0, 0, 19, 67, 370
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/browser/browserDiscovery.ts", "TypeScript", 115, 0, 0, 0, 0, 0, 0, 39, 28, 182
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/RepoPerTaskCheckpointService.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/ShadowCheckpointService.ts", "TypeScript", 375, 0, 0, 0, 0, 0, 0, 41, 94, 510
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/__tests__/ShadowCheckpointService.spec.ts", "TypeScript", 610, 0, 0, 0, 0, 0, 0, 118, 190, 918
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/__tests__/excludes.spec.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 34, 35, 156
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/excludes.ts", "TypeScript", 199, 0, 0, 0, 0, 0, 0, 0, 14, 213
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/checkpoints/types.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/__tests__/cache-manager.spec.ts", "TypeScript", 136, 0, 0, 0, 0, 0, 0, 14, 47, 197
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/__tests__/config-manager.spec.ts", "TypeScript", 1524, 0, 0, 0, 0, 0, 0, 145, 263, 1932
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/__tests__/manager.spec.ts", "TypeScript", 454, 0, 0, 0, 0, 0, 0, 76, 82, 612
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/__tests__/orchestrator.spec.ts", "TypeScript", 126, 0, 0, 0, 0, 0, 0, 12, 23, 161
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/__tests__/service-factory.spec.ts", "TypeScript", 633, 0, 0, 0, 0, 0, 0, 103, 111, 847
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/cache-manager.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 35, 10, 121
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/config-manager.ts", "TypeScript", 389, 0, 0, 0, 0, 0, 0, 97, 59, 545
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/constants/index.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 6, 7, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/bedrock.spec.ts", "TypeScript", 528, 0, 0, 0, 0, 0, 0, 25, 104, 657
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/gemini.spec.ts", "TypeScript", 130, 0, 0, 0, 0, 0, 0, 28, 36, 194
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/mistral.spec.ts", "TypeScript", 129, 0, 0, 0, 0, 0, 0, 28, 37, 194
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/ollama.spec.ts", "TypeScript", 248, 0, 0, 0, 0, 0, 0, 24, 56, 328
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/openai-compatible-rate-limit.spec.ts", "TypeScript", 133, 0, 0, 0, 0, 0, 0, 33, 49, 215
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/openai-compatible.spec.ts", "TypeScript", 808, 0, 0, 0, 0, 0, 0, 74, 204, 1086
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/openai.spec.ts", "TypeScript", 402, 0, 0, 0, 0, 0, 0, 30, 110, 542
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/openrouter.spec.ts", "TypeScript", 331, 0, 0, 0, 0, 0, 0, 8, 71, 410
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/__tests__/vercel-ai-gateway.spec.ts", "TypeScript", 118, 0, 0, 0, 0, 0, 0, 26, 32, 176
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/bedrock.ts", "TypeScript", 232, 0, 0, 0, 0, 0, 0, 55, 37, 324
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/gemini.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 31, 8, 93
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/mistral.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 30, 8, 92
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/ollama.ts", "TypeScript", 218, 0, 0, 0, 0, 0, 0, 41, 31, 290
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/openai-compatible.ts", "TypeScript", 337, 0, 0, 0, 0, 0, 0, 100, 60, 497
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/openai.ts", "TypeScript", 167, 0, 0, 0, 0, 0, 0, 36, 26, 229
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/openrouter.ts", "TypeScript", 298, 0, 0, 0, 0, 0, 0, 78, 57, 433
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/embedders/vercel-ai-gateway.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 39, 8, 101
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/cache.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/config.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 6, 3, 49
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/embedder.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 14, 6, 44
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/file-processor.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 45, 12, 117
